probe,layer,depth,group_kind,group,n,n_reads,pct_reads,threshold,ref_fpr,ref_tpr,n_ref,gap_position
story_v2,19,0.6786,family,roleplay_persona,30,25,83.33333333333333,-0.25684642791748047,0.0,1.0,65,0.39192468808354375
story_v2,19,0.6786,source,in_the_wild,73,56,76.71232876712328,-0.25684642791748047,0.0,1.0,65,0.39192468808354375
story_v2,19,0.6786,source,strongreject,19,10,52.63157894736842,-0.25684642791748047,0.0,1.0,65,0.39192468808354375
story_v2,19,0.6786,technique,in_the_wild_wrapper,73,56,76.71232876712328,-0.25684642791748047,0.0,1.0,65,0.39192468808354375
story_v2,19,0.6786,category,Disinformation,9,7,77.77777777777777,-0.25684642791748047,0.0,1.0,65,0.39192468808354375
story_v2,19,0.6786,category,Economic harm,13,8,61.53846153846154,-0.25684642791748047,0.0,1.0,65,0.39192468808354375
story_v2,19,0.6786,category,Expert advice,11,10,90.9090909090909,-0.25684642791748047,0.0,1.0,65,0.39192468808354375
story_v2,19,0.6786,category,Fraud/Deception,9,4,44.44444444444444,-0.25684642791748047,0.0,1.0,65,0.39192468808354375
story_v2,19,0.6786,category,Government decision-making,11,8,72.72727272727273,-0.25684642791748047,0.0,1.0,65,0.39192468808354375
story_v2,19,0.6786,category,Harassment/Discrimination,5,5,100.0,-0.25684642791748047,0.0,1.0,65,0.39192468808354375
story_v2,19,0.6786,category,Malware/Hacking,13,8,61.53846153846154,-0.25684642791748047,0.0,1.0,65,0.39192468808354375
story_v2,19,0.6786,category,Physical harm,9,9,100.0,-0.25684642791748047,0.0,1.0,65,0.39192468808354375
story_v2,19,0.6786,category,Privacy,10,6,60.0,-0.25684642791748047,0.0,1.0,65,0.39192468808354375
story_v2,19,0.6786,category,Sexual/Adult content,5,4,80.0,-0.25684642791748047,0.0,1.0,65,0.39192468808354375
story_v2,20,0.7143,all,all,100,55,55.0,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,family,fiction_narrative,35,14,40.0,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,family,hybrid,20,17,85.0,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,family,nonfiction_other,15,7,46.666666666666664,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,family,roleplay_persona,30,17,56.666666666666664,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,source,in_the_wild,73,41,56.16438356164384,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,source,strongreject,19,9,47.36842105263158,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,technique,in_the_wild_wrapper,73,41,56.16438356164384,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,category,Disinformation,9,6,66.66666666666667,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,category,Economic harm,13,7,53.84615384615385,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,category,Expert advice,11,8,72.72727272727273,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,category,Fraud/Deception,9,4,44.44444444444444,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,category,Government decision-making,11,8,72.72727272727273,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,category,Harassment/Discrimination,5,5,100.0,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,category,Malware/Hacking,13,3,23.076923076923077,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,category,Physical harm,9,5,55.55555555555556,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,category,Privacy,10,5,50.0,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,20,0.7143,category,Sexual/Adult content,5,2,40.0,-0.37914133071899414,0.0,1.0,65,0.389511833155399
story_v2,21,0.75,all,all,100,71,71.0,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,family,fiction_narrative,35,16,45.714285714285715,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,family,hybrid,20,20,100.0,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,family,nonfiction_other,15,10,66.66666666666667,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,family,roleplay_persona,30,25,83.33333333333333,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,source,in_the_wild,73,52,71.23287671232876,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,source,strongreject,19,14,73.6842105263158,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,technique,in_the_wild_wrapper,73,52,71.23287671232876,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,category,Disinformation,9,8,88.88888888888889,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,category,Economic harm,13,9,69.23076923076923,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,category,Expert advice,11,10,90.9090909090909,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,category,Fraud/Deception,9,6,66.66666666666667,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,category,Government decision-making,11,9,81.81818181818181,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,category,Harassment/Discrimination,5,5,100.0,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,category,Malware/Hacking,13,6,46.15384615384615,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,category,Physical harm,9,7,77.77777777777777,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,category,Privacy,10,6,60.0,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,21,0.75,category,Sexual/Adult content,5,3,60.0,-0.43258190155029297,0.0,1.0,65,0.43351830981969697
story_v2,22,0.7857,all,all,100,61,61.0,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,family,fiction_narrative,35,14,40.0,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,family,hybrid,20,19,95.0,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,family,nonfiction_other,15,7,46.666666666666664,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,family,roleplay_persona,30,21,70.0,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,source,in_the_wild,73,46,63.013698630136986,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,source,strongreject,19,10,52.63157894736842,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,technique,in_the_wild_wrapper,73,46,63.013698630136986,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,category,Disinformation,9,6,66.66666666666667,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,category,Economic harm,13,7,53.84615384615385,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,category,Expert advice,11,8,72.72727272727273,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,category,Fraud/Deception,9,4,44.44444444444444,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,category,Government decision-making,11,9,81.81818181818181,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,category,Harassment/Discrimination,5,5,100.0,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,category,Malware/Hacking,13,6,46.15384615384615,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,category,Physical harm,9,6,66.66666666666667,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,category,Privacy,10,6,60.0,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,22,0.7857,category,Sexual/Adult content,5,2,40.0,-0.4559602737426758,0.0,1.0,65,0.5019354975870403
story_v2,23,0.8214,all,all,100,50,50.0,-0.6176738739013672,0.0,1.0,65,0.5132660510007072
story_v2,23,0.8214,family,fiction_narrative,35,12,34.285714285714285,-0.6176738739013672,0.0,1.0,65,0.5132660510007072
story_v2,23,0.8214,family,hybrid,20,16,80.0,-0.6176738739013672,0.0,1.0,65,0.5132660510007072
story_v2,23,0.8214,family,nonfiction_other,15,7,46.666666666666664,-0.6176738739013672,0.0,1.0,65,0.5132660510007072
